function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
registerGMHiddenTrigger,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",691,693,809b666f88a672e64a3e1c5f1c1a8f4bc6446165b0e81e15690674dd6ec9cc6a,1,0,0,0,0,0,0,0,0,0,0,safeLegacyAvatarChoice
handleActiveSportActionV704,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",694,697,e6f1b56311b06df79fefd5704b5da983491a61b362e3a59f5fea3f3ece139924,4,4,0,0,0,2,0,0,4,0,0,courtHitV704 | footballKickV704 | safeLegacyAvatarChoice | v704RectOverlap
stopSportV704,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",698,712,ab5491b1595fc23ae6651d2483393b23a7792633c2a978745376ba1509aa21c7,8,11,0,0,0,2,0,0,3,0,0,closeGMPanel | openGMAccessGate | safeLegacyAvatarChoice | v704HideRaceHud | v704PathRect | v704PointInRect | v704RectOverlap
v704ActualHouseRect,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",713,716,9f133b21c0635bdf9cad031f307229fd43394c053fa67cf01c3f387e97548408,4,2,0,0,0,0,0,1,3,0,0,ensureGMState | registerGMHiddenTrigger | worldLayoutStructure
v704RuntimeWorldAudit,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",717,717,291e0e129345847b15feda4b425f4ca8b950870e45c75d60845f67bfbddad54e,0,0,0,0,0,0,0,0,0,0,0,
v704PublishSport,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",718,721,4b3015db5c0f638a43e182efdfde8b2a8abc6248366d86c5ce67c5ab5075d43b,3,1,0,0,0,0,0,1,1,0,5,safeAvatarId | v704ProtectedRectangles | v704RoadFootprint
updateWorldSportsV704,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",722,755,5ea661fc63d133e4f2a98561ef856ce4dc6cac01f398041fb1cfc24b1a822ae2,25,19,0,0,0,13,0,0,1,0,21,nearestRoadProjection | positionBlockedForPlayer | safeAvatarColor | safeAvatarId | updateCourtV704 | updateFootballV704 | updateKartRaceV704 | v704PointInRect | v704RectOverlap | worldLayoutPoint
updateAvatarV2LegacyChoice,02-state-save-cloud-account.js,"Estado, save local, IndexedDB, nuvem e conta",756,786,f733f1db3af71210acc938f81717cbf2181ab4d76638f64a84ef78ca0093bdd0,3,3,0,0,0,0,0,0,2,0,1,normalizeAvatarV2 | safeLegacyAvatarChoice
registerVisualAsset,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",787,794,e23358da58372d48366eb6bba0de9e9cd8b09abbb331ec677b69c8c0b0e2280e,0,1,0,0,0,0,0,0,2,0,4,
updateVisualAsset,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",795,797,8fa913db3dc01a8037864368cdbb51d3dcd578279bb81c981d7fa5425978acd7,1,0,0,0,0,0,0,0,1,0,0,registerVisualAsset
visualAssetStatus,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",798,808,a0ea6af3dee18751b4d5a3d6141eff01463cc5ec4f981c8b0bb21d335d3caef0,0,0,0,0,0,1,0,0,1,0,0,
visualQualityProfile,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",809,811,291bc7d82520f08b2abb44d33de3714c62f702ed75a734b1502fae81269ab14b,0,0,0,0,0,0,0,0,1,0,0,
createManagedLOD,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",812,831,35bae4923b88ca77aac32a4c2e88d350f56942eeba64eb9e7bfd20ab64f17ca2,2,2,0,0,0,0,0,0,3,0,1,registerVisualAsset
applyVisualQualityBudget,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",832,841,173fd81169fb27840bc0bd004df802ce4c3bd692ffbd5ab8ef09b40a27d03949,1,1,0,0,0,1,0,0,1,0,3,visualQualityProfile
updateManagedVisualLODs,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",842,852,242b329bd8b43df7ac105a7413da43a63fcd6ccb8fd82df83bb8f020c28bcb60,1,1,0,0,0,1,0,1,1,0,2,updateVisualAsset
outlineBelongsToPlayer,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",853,860,7a4bc8a8069662beffde1700dc2c0d5d49fc9d06fd27b77337b013098b457b09,0,1,0,0,0,0,1,0,2,0,1,
updateManagedOutlineVisibility,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",861,881,5c6c620776eed04d6ed3318b1324593d16618c896c9f1b74fa9b69a64e888b19,2,4,1,0,0,1,0,0,1,0,3,outlineBelongsToPlayer | visualQualityProfile
visualFoundationDiagnostics,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",882,908,eca8b3b84136ff29c4b01074f373cd25c6bf6fab51063093ad5baf88515cb69d,1,1,1,0,0,1,0,0,1,0,4,visualAssetStatus
createAvatarRigFoundation,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",909,942,d0caf2d8d6af824e819d67283d811c0c32db0e7eb1956de0b3d3b9666c5a3cb4,1,7,0,0,0,0,0,0,3,0,1,registerVisualAsset
avatarFoundationDiagnostics,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",943,961,be5757adc3fdc5e73ce9508cf2e443e9f5d31d2ade40e860bb280165b9ad7c67,1,0,0,0,0,0,0,0,1,0,11,registerVisualAsset
stableBuildId,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",962,967,ce3555674ee96f5630c7f2d0c350b71e53e130e8a18f9841bb756c408c7a61bf,0,0,0,0,0,1,0,0,1,0,0,
normalizeBuildRecord,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",968,974,2eebf9ce7229e95ba1b69ca9de450839f47202f184b8d2c4d3f977b602d3cfcf,1,2,0,0,0,0,0,0,3,0,1,stableBuildId
normalizeBuildList,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",975,983,3a18ac16dd7a7d5191ae56587aee227bf94d681b49c10e519bc5b9407600c464,1,2,0,0,0,0,0,0,2,0,1,normalizeBuildRecord
normalizeBuildTombstones,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",984,992,dff0040336cb50a01eae62311ecad59a80d58625d5ba7fb546f6b8e933c0f03b,0,3,0,0,0,0,0,0,3,0,3,
mergeBuildTombstones,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",993,993,6cad60d049d9f93dd676ff8649102dbd26b69cb0178af1c42f813bd3692c0e0f,1,0,0,0,0,0,0,0,1,0,0,normalizeBuildTombstones
applyBuildTombstones,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",994,997,d18192d829fa546a7d4e37df2c55451ce210cd22ddf16b3824b74441152100f6,2,0,0,0,0,0,0,0,1,0,0,normalizeBuildList | normalizeBuildTombstones
mergeBuildCollections,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",998,1000,6f045312fb41bba92450712099fd7b645be116adb18255ea6b92d2613fcd217b,2,0,0,0,0,0,0,0,1,0,0,applyBuildTombstones | normalizeBuildList
mergeEntityCollections,03-ui-modal-install-pwa.js,"Economia, flags, telas, modais, feedback, instalação e PWA",1001,1083,1ef019e8f90bd412744acc2c6bf7080868367244e18fbd1dd0a3835f0c4db5e4,1,2,0,0,0,0,0,0,2,0,3,defaultAvatarV2
normalizeState,04-education-daily-quiz.js,"Desafios diários, educação, quiz e coleção",1084,1144,e13d9d595a85f8ce93b574176621f428d49edf0e468aa0509576862319a34c35,3,2,0,0,0,0,0,0,1,0,65,applyBuildTombstones | normalizeAvatarV2 | normalizeBuildTombstones
loadState,04-education-daily-quiz.js,"Desafios diários, educação, quiz e coleção",1145,1193,3bc6fab870b5d4e2d380772dc2284f705cb601f73a56e84169ca53ccca3d218e,6,10,2,0,0,1,0,4,5,0,5,ensureDailyChallenges | normalizeState | updateDailyBadge | updateHUD | updateLobbyStats
commitState,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1194,1210,023e9ab7e3cc6c20286dc2daf78f8e1f5e3f833e30aa9f3a5baa93dfb94ed37e,7,0,0,0,0,0,0,2,2,0,1,applyBuildTombstones | ensureDailyChallenges | normalizeBuildTombstones | syncCloudProgress | syncGameAccount | updateDailyBadge | updateLobbyStats
saveState,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1211,1218,e8ccd3f1f8819254e66392f2f7ccf4aa3994b747245187aa41d8b272ace78b05,1,1,0,0,0,0,0,0,2,0,0,commitState
cloudProgressPayload,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1219,1227,8f342b6baa220de1f9acf28bb56058e9c36b1d007481f6c58a98189698020db3,0,0,0,0,0,0,0,0,1,0,27,
syncCloudProgress,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1228,1231,8adb4408e593f8a7a0aa4ae2de439f4a26e3e5f00f4b7b6047d4e3e0d4531990,2,1,0,0,0,0,0,0,2,0,2,cloudProgressPayload | hasValidPlayerName
mergeCloudProgress,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1232,1253,c11690bc562dadc2740a1887387814dc7b0590afdca546ca9ae02b85df1548fe,12,3,0,0,0,0,0,1,3,0,55,mergeBuildCollections | mergeBuildTombstones | mergeEntityCollections | normalizeAvatarV2 | normalizeState | reconcileWorldBuilds | syncCloudProgress | toast | updateHUD | updateLobbyStats | updatePlayerNameUI
accountLinked,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1254,1254,cbcddbf8b56c3a2848aacdf14d4a5561d2b2ad7be4d96d443da6f908f64835d8,0,0,0,0,0,0,0,0,1,0,1,
accountPromptWasHandled,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1255,1255,2f6a4b795fb8c51748605735ca7afd0b962665a19541f04fcbf58812a4f38f2f,0,0,0,0,0,0,0,0,1,0,0,
accountStatusText,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1256,1272,8e7d990c2d7567743c75da6242103e6f028a9c4f0e2973313bfb9202b17a61fd,2,4,0,0,0,0,0,0,7,0,7,accountLinked | publicPlayerName
syncGameAccount,05-avatar-life-customization.js,"Avatar, roupas, uniformes, vida, moldes e ajuda",1273,1334,53a2e030e14ffe7bcbb27bdd639a26cc5daeb3f71417c3b89a397b8933c4bf71,14,17,0,0,0,0,0,1,12,10,20,accountLinked | applyPlayerName | commitState | normalizeState | publicPlayerName | sanitizePlayerName | saveState | updateHUD | updateLobbyStats | updatePlayerNameUI
openAccountForm,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1335,1343,1c8bd4ddafe1c55beca48e0ffeaf1ef1620606b83aeb955055ec100555a67d4a,5,4,2,0,0,0,0,1,1,0,9,closeModal | escapeHtml | openAccountCenter | openModal | toast
openAccountCenter,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1344,1352,99dd07db893c05d0e698cf88a924a4f05d7658e66d0777b5ed102ec08fc2694b,11,1,0,0,0,0,0,0,0,0,12,accountLinked | closeModal | escapeHtml | openAccountForm | openAccountLogoutGate | openModal | openPlayerNameModal | saveState | syncGameAccount | toast
addXP,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1353,1353,e3e46cc3570f7f4d96a7a1b62dd3bb798ec3071b0bf6bc52e23310aaf67039be,0,0,0,0,0,0,0,0,0,0,0,
openAccountLogoutGate,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1354,1370,15dcf04b4665d55ce5555d52469987500173c5c6b5148fbd5d844ea20d84db44,8,3,0,0,0,0,0,0,1,0,2,awardMedal | closeModal | openAccountCenter | openModal | saveState | toast | updateHUD
addCoins,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1371,1374,d14e01b57c4f87de9ee15570796241ce74e0c52f8cdb25a0151acdfd1068d705,2,0,0,0,0,0,0,0,0,0,0,saveState | updateHUD
addReputation,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1375,1378,33b7783fd507b5d183e379b40cdb261ee5b62d952459153285eafec872d6803d,2,0,0,0,0,0,0,0,0,0,0,saveState | updateHUD
awardMedal,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1379,1384,cdf303f815dd2b500bad8d6c06f56748f3e37330613f2053a38eeb195ae8ddc1,2,1,0,0,0,0,0,0,1,0,0,saveState | toast
setFlag,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1385,1391,dce2ffaa9f2e031e0c5ce2621ceddae413b756f81a3fbdddce117a6da0506228,2,1,0,0,0,0,0,0,1,0,0,evaluateMissions | saveState
showScreen,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1392,1396,74b14eca640899d9af86eca51015759a3ae53f8c8bf1308ff6110a8aade59b30,1,0,0,0,0,0,0,0,0,0,0,updateInstallUI
toast,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1397,1402,162f60ddcfee544cf2ef4fda292a872423cfc7ac4c8a529245788c27749ca8d5,0,0,0,0,0,0,0,0,0,0,0,
vibrate,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1403,1405,34b0fcf685678b3725fa78c6b594ab9237817b93d663be4cbc7e707c508e3627,0,1,0,0,0,0,0,0,0,0,0,
beep,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1406,1420,7641e79fcbc4fa97c74ba21eaa045a7df6809cebff9c70ab590d32f89a24cc81,0,2,0,0,0,0,0,1,2,0,0,
openModal,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1421,1435,bc77fbfd5594f90a4150a28f40c4df65f5089bf749002969789a5a74afab8e43,1,3,0,0,0,0,0,0,0,0,4,scheduleStableResize
closeModal,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1436,1453,180c51e9a3476ff02130ab90b5ad5b22a18c4eb91414e497a4be2165519a1bcb,4,4,1,0,0,0,0,0,0,0,4,cancelFishingSession | clearExtensionPreview | startEngineSound | stopFishingVisual
confirmModal,06-missions-profile-hud-inventory-tools.js,"Missões, objetivos, perfil, HUD, inventário e ferramentas",1454,1467,eac0174669e738a656e9fd2661e2b2666df9321c68e019f5750cbff8711cd2fb,4,1,0,0,0,0,0,0,1,0,1,closeModal | openModal
updateInstallUI,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1468,1515,43ca89e641ba00e175bc20ffd9eedf5fbbddc77ce7587393fe778006662d0a4d,2,5,0,0,0,0,0,0,2,0,5,openModal | toast
isOfficialOtthiGameAddress,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1516,1642,f97a5c2f41b790f337fdeb8a6276a2936da737bb1b4c0f204686f642046d0f85,7,17,1,0,0,0,0,8,12,1,7,openModal | saveState | toast | updateInstallUI
localDateKey,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1643,1643,f24870fde3d3a6cbe887725bbf09616a26faf466ed816c667f691d9dca98fa23,0,0,0,0,0,0,0,0,1,0,0,
daysBetween,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1644,1644,a52cda6a525bfbcf374883b7a983ec9b577afa1fa52be8ac47cfa3ee4888799e,0,1,0,0,0,0,0,0,2,0,0,
ensureDailyChallenges,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1645,1645,45c4292810d49031ee346144ac0c40e88d942a54db08fde05cba9f3d0ed443e4,3,1,0,0,0,0,1,0,1,0,3,daysBetween | localDateKey | saveState
dailyDefinition,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1646,1646,186449dc3f6d3322c456a70aef0bed47167b264c7d8b32478a5764ceb5299d91,0,0,0,0,0,0,0,0,1,0,0,
trackDaily,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1647,1652,daa968cdb1b1791548c36aa2fc53d0b4502cca1c75700887a9e5f969b2a558a6,3,5,0,0,0,1,0,0,1,0,0,ensureDailyChallenges | saveState | updateDailyBadge
updateDailyBadge,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1653,1653,4ba20e166bc7fffc0d3c68ea498a51151a29c43ecd012379adbb4db627f24c07,1,2,0,0,0,0,0,0,1,0,1,ensureDailyChallenges
claimDailyQuest,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1654,1667,16ca2fb6aae14083cf4af4b0966ca30eeb2a886ccc20e342d30a30cc9c93dfb7,9,1,0,0,0,0,0,0,1,0,1,addCoins | addReputation | addXP | beep | dailyDefinition | openDailyChallenges | saveState | toast | vibrate
seeded,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1668,1668,1319f2287dd6d17f3249d661b9ccd1e0570aced548c2a22f4c34a5cceb90c7a3,0,0,0,0,0,0,0,0,1,0,0,
shuffled,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1669,1669,f5ba217d0c1b7351f0c351f162b97a6fd7c040f3c31ab2414b56fd5025e124da,0,0,0,0,0,0,0,0,1,0,0,
choiceSet,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1670,1670,f0e3d380b81a25743a6ec12ef46bd95a3eabb66b776dcb9dc58449c78a739e2e,2,0,0,0,0,0,0,0,1,0,0,shuffled
mathRound,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1671,1679,cb4e37719f10ede6dd4b1ff7267304d38d5d572308beb5b8dd68be0e37a58b81,4,5,0,0,0,0,0,0,6,0,8,choiceSet
portugueseRound,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1680,1688,8ce27614b02591038517ef164d3db00c52b68a45e8f72fefbe62296e361cf343,5,5,0,0,0,0,0,0,6,0,6,choiceSet | shuffled
englishRound,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1689,1697,9908ca6746f7842521a7022c9d7c42a9dd53aab96166aa861ad17a04e85421a8,5,5,0,0,0,0,0,0,6,0,2,choiceSet
generateEducationRounds,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1698,1698,28f0df96294862151095cffeb6f7d5a1108efddb10d1b85f6678f10a2630996a,1,0,0,0,0,0,0,0,1,0,2,seeded
subjectLevelRecord,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1699,1699,95015b357984a841f0191b122fe466702923922ecd01495cffddce766f18c16a,0,0,0,0,0,0,0,0,1,0,0,
subjectUnlocked,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1700,1700,d052304da0885e4d3b3fbc3f13fa65bffd5ba7dd84fa0fd1fa9336b9f57c9638,1,0,0,0,0,0,0,0,1,0,0,subjectLevelRecord
educationSummary,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1701,1701,eadeaa0d7fdd42e56a9133be5bb845c571c8aed009b6df11f55339893434162b,1,1,0,0,0,2,0,0,1,0,0,subjectLevelRecord
speakKidWord,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1702,1702,d35e7d0651948db93552b555d3c894120cb44bdeba8e3307f8ce1a49b98d3920,0,0,0,0,0,0,0,1,0,0,0,
dailyChallengesHtml,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1703,1703,1758fae4f4623b7585c3edb5c03fa496c71a6489eaafafcb0a629bd6e86e31f5,2,0,0,0,0,0,0,0,2,0,5,dailyDefinition | ensureDailyChallenges
educationSubjectHtml,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1704,1704,1a6b235640a8a6a9d25e1654ff52a6449f092c19fa97bba61af109988459c457,2,0,0,0,0,0,0,0,2,0,6,subjectLevelRecord | subjectUnlocked
openEducationHub,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1705,1714,5aab4e342499a7fe3d23ec9f8169a0c60c29934abf17db6772c05ad8105d22d3,10,5,0,0,0,0,0,0,4,0,8,claimDailyQuest | dailyChallengesHtml | educationSubjectHtml | educationSummary | ensureDailyChallenges | openModal | openSocialHub | playerDisplayName | startSoloEducationGame
openChallengeHub,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1715,1715,a34cdb9eeb74773ee6e2699bfe73f436fc509eba075a3b0e4afe5b26dbb2b611,1,0,0,0,0,0,0,0,0,0,1,openEducationHub
openDailyChallenges,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1716,1716,7f1d0505db90ee99dd2ae316ea3dc980eed069445bbdfe07ba9206abe0c5fd7e,1,0,0,0,0,0,0,0,0,0,0,openEducationHub
runEducationGame,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1717,1730,9cc111fec96ac5404c6a9a4e4049ab5e20099ccfbf5bbebfd27e55526b77186f,12,6,1,0,0,0,0,0,4,0,9,addXP | beep | escapeHtml | finishSoloEducationGame | generateEducationRounds | openModal | speakKidWord
startSoloEducationGame,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1731,1731,f2bc35abc4bc0a470f453b8d01df32b9efbd92176929403e44a24b7a9f73bbd7,3,0,0,0,0,0,0,1,0,0,0,closeChallengePrompt | runEducationGame | toast
