function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
trafficActorList,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1474,1485,0,6,0,0,0,5,0,0,6,
trafficPriority,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1486,1486,0,4,2,0,0,0,0,0,13,
trafficSpeedFactor,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1487,1496,3,7,1,0,0,1,0,0,5,trafficActorList | trafficPriority
captureTrafficPositions,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1497,1497,1,0,0,0,0,1,0,0,1,trafficActorList
resolveTrafficOverlaps,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1498,1508,8,7,1,0,0,4,0,0,15,pointOnRoad | snapTrafficToRoad | trafficActorList | trafficPriority
graphAdd,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1509,1509,0,2,0,0,0,0,0,0,0,
graphShortest,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1510,1510,0,6,0,0,0,2,2,0,4,
buildRoutePoints,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1511,1522,10,4,0,0,0,2,0,0,4,compactRoute | graphAdd | graphShortest | nearestRoadProjection
routeProgressInfo,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1523,1523,2,2,0,0,0,1,0,0,5,projectPointToSegment | routeLength
remainingRoute,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1524,1524,2,0,0,0,0,0,0,0,0,compactRoute | routeProgressInfo
sampleRoute,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1525,1525,0,0,0,0,0,2,0,0,0,
createRouteGuide,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1526,1526,1,2,0,0,0,1,0,0,0,mat
updateRouteGuide,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1527,1527,6,4,0,0,0,0,0,0,1,buildRoutePoints | createRouteGuide | groundHeightAt | remainingRoute | routeProgressInfo | sampleRoute
miniPoint,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1528,1528,0,0,0,0,0,0,0,0,0,
miniMapLogicalSize,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1529,1529,0,1,0,0,0,0,0,0,0,
miniMapScale,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1530,1530,0,0,0,0,0,0,0,0,0,
drawMiniMap,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1531,1539,12,6,0,0,0,2,0,0,15,miniMapLogicalSize | miniMapScale | miniPoint | remainingRoute
updateNavigation,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1540,1540,6,4,1,0,0,0,0,0,5,beep | drawMiniMap | routeProgressInfo | saveState | toast | updateRouteGuide
routeSvgMarkup,07-navigation-traffic-routes.js,"Rotas, trânsito, grafo, GPS e minimapa",1541,1605,3,0,0,0,0,0,0,0,0,playerDisplayName | worldLayoutPoint | worldToMap
mapLocationDetails,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1606,1606,0,1,0,0,0,0,0,0,3,
worldToMap,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1607,1607,0,0,0,0,0,0,0,0,0,
missionMapLocations,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1608,1613,1,3,0,0,0,0,0,0,14,serviceVehicleMapLocation
onlinePlayerMapLocations,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1614,1614,0,0,0,0,0,0,0,0,2,
currentMapLocations,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1615,1615,1,1,0,0,0,1,0,0,4,coopMissionMapLocations
mapDistance,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1616,1617,0,0,0,0,0,0,0,0,4,
mapMarkerPlacements,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1618,1653,1,5,2,0,0,4,0,0,13,worldToMap
applyMapMarkerPlacements,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1654,1662,0,1,0,0,0,0,0,0,3,
mapVisualNodes,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1663,1674,1,3,1,0,0,3,0,0,13,worldToMap
mapClusterSelectionMarkup,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1675,1675,3,0,0,0,0,0,0,0,0,mapDistance
mapSelectionMarkup,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1676,1679,4,2,0,0,0,0,0,0,1,currentMapLocations | mapClusterSelectionMarkup | mapDistance | mapLocationDetails
setWaypoint,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1680,1684,7,1,0,0,0,0,0,0,4,buildRoutePoints | closeModal | currentMapLocations | saveState | toast | updateNavigation | updateWaypointMarker
clearWaypoint,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1685,1685,5,0,0,0,0,0,0,0,0,closeModal | saveState | toast | updateNavigation | updateWaypointMarker
openMap,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1686,1702,16,4,0,0,0,0,0,0,28,applyMapMarkerPlacements | buildRoutePoints | currentMapLocations | mapDistance | mapMarkerPlacements | mapSelectionMarkup | mapVisualNodes | openModal | routeProgressInfo | routeSvgMarkup | setWaypoint | worldToMap
refreshOpenMapAfterResize,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1703,1705,1,2,0,0,0,0,0,0,0,openMap
performLocalReset,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1706,1708,0,0,0,0,0,0,0,0,4,
openFinalResetConfirmation,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1709,1714,4,3,0,0,0,0,0,0,1,commitState | confirmModal | openModal | performLocalReset
formatPlayTime,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1715,1743,22,7,0,0,0,0,0,4,59,accountLinked | confirmModal | escapeHtml | normalizeState | openFinalResetConfirmation | openModal | openSettings | publicPlayerName | saveState | toast
openParentGate,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1744,1754,5,5,0,0,0,0,0,0,5,accountLinked | openModal | openSettings
openSettings,08-map-parent-settings.js,"Mapa, marcadores, waypoint, reset, ferramentas parentais e configurações",1755,1807,28,11,6,0,0,0,0,0,12,accountStatusText | applyQuality | closeChallengePrompt | closeModal | commitState | hasValidPlayerName | multiplayerStatusText | openAccountCenter | openEducationHub | openModal | openParentGate | openPlayerNameModal | qualityLabel | qualityTier | requestedQuality | returnHome | savePlayerPosition | saveState | stopGame | toast
syncMobilePanels,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1808,1856,4,16,0,0,0,0,0,1,5,openObjectivesPanel | saveState
otthiGameModelUrl,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1857,1860,0,0,0,0,0,0,0,0,0,
androidSceneViewerUrl,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1861,1870,1,0,0,0,0,0,0,0,0,otthiGameModelUrl
isAndroidDevice,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1871,1874,0,0,0,0,0,0,0,0,0,
openAndroidSceneViewer,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1875,1916,5,5,0,0,0,0,0,2,6,androidSceneViewerUrl | isAndroidDevice | openModal | toast
detectStableAutoTier,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1917,1936,0,2,0,0,0,0,0,0,1,
vehiclePlayerMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1937,1943,0,3,0,0,0,0,0,0,3,
derivePlayerMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1944,1954,1,8,0,0,0,0,0,0,4,vehiclePlayerMode
auditPlayerMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1955,1970,1,7,0,0,0,0,0,0,2,derivePlayerMode
isOnFootMode,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1971,1971,1,0,0,0,0,0,0,0,0,derivePlayerMode
canEnterMobility,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1972,1976,2,1,0,0,0,0,0,0,0,auditPlayerMode | isOnFootMode
cameraRelativeVector,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1977,1981,0,0,0,0,0,0,0,0,2,
normalizeControlIntent,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1982,1989,2,2,0,0,0,0,0,0,3,cameraRelativeVector | derivePlayerMode
requestedQuality,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1990,1990,0,0,0,0,0,0,0,0,1,
qualityLabel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1991,1991,4,0,0,0,0,0,0,0,4,qualityTier | requestedQuality
qualityTier,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1992,1992,1,0,0,0,0,0,0,0,2,requestedQuality
targetDpr,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1993,1998,1,2,0,0,0,0,0,0,3,qualityTier
applyAdaptiveRenderSettings,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",1999,2008,4,4,0,0,0,0,0,0,5,applyVisualQualityBudget | qualityTier | scheduleStableResize | targetDpr
samplePerformance,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2009,2028,7,6,2,0,0,0,0,0,7,applyAdaptiveRenderSettings | lockStableSceneVisibility | requestedQuality | saveState | toast
lockStableSceneVisibility,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2029,2035,4,4,0,0,0,3,0,0,4,qualityTier | visualQualityProfile
freezeWorldFrustumCulling,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2036,2051,0,4,1,0,0,0,0,1,3,
updateVisualLOD,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2052,2058,2,1,0,0,0,1,0,0,0,updateManagedOutlineVisibility | updateManagedVisualLODs
pwaInstalled,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2059,2059,0,0,0,0,0,0,0,0,0,
activeVehicleCount,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2060,2060,0,0,0,0,0,0,0,0,10,
runtimeDiagnostics,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2061,2064,5,0,0,0,0,0,0,0,8,activeVehicleCount | auditPlayerMode | avatarFoundationDiagnostics | pwaInstalled | visualFoundationDiagnostics
ensureTechnicalPanel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2065,2067,1,1,0,0,0,0,0,0,0,toggleTechnicalPanel
refreshTechnicalPanel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2068,2068,3,1,0,0,0,0,0,0,9,ensureTechnicalPanel | qualityTier | runtimeDiagnostics
toggleTechnicalPanel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2069,2069,2,1,0,0,0,0,0,0,1,ensureTechnicalPanel | refreshTechnicalPanel
initTechnicalPanel,09-responsive-ar-quality-diagnostics.js,"Responsividade, AR, modos, qualidade, LOD e diagnóstico",2070,2075,2,2,0,0,0,0,0,0,1,toggleTechnicalPanel
playerScaleValue,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2076,2078,0,0,0,0,0,0,0,0,2,
skillReady,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2079,2079,1,1,0,0,0,0,0,0,0,toast
recordAdvancedSkill,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2080,2085,4,0,0,0,0,1,0,0,0,advanceAdventure | saveState | trackDaily | updateAbilityUI
collectCrystal,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2086,2088,9,1,0,0,0,0,0,0,0,addCoins | addXP | beep | checkActiveJob | evaluateMissions | saveState | toast | trackDaily | vibrate
syncPlayerRootScale,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2089,2098,1,2,0,0,0,0,0,0,1,playerScaleValue
setScaleMode,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2099,2118,21,10,2,0,0,2,0,0,2,beep | damageEnemy | recordAdvancedSkill | saveState | skillReady | spawnDust | toast | trackDaily | updateAbilityUI | vibrate
toggleCrouch,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2119,2128,11,3,0,0,0,0,0,0,2,beep | playerDisplayName | recordAdvancedSkill | saveState | skillReady | toast | updateAbilityUI
spinPlayer,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2129,2135,7,3,0,0,0,2,0,0,1,addXP | beep | collectCrystal | damageEnemy | recordAdvancedSkill | skillReady | toast
updateAbilityUI,10-player-skills.js,"Escala, Mini/Normal/Grande, abaixar, girar e domínio de skills",2136,2144,0,2,0,0,0,2,0,0,11,
canvasTexture,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2145,2181,0,11,9,0,0,24,0,0,8,
professionalTexture,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2182,2189,4,1,1,0,0,0,0,0,6,canvasTexture | registerVisualAsset | updateVisualAsset
initMaterials,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2190,2236,24,0,0,0,0,1,0,0,0,canvasTexture | professionalTexture | registerVisualAsset
mat,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2237,2245,0,0,0,0,0,0,0,0,12,
geometryKey,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2246,2246,0,0,0,0,0,0,0,0,0,
sharedBoxGeometry,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2247,2252,1,1,1,0,0,0,0,0,0,geometryKey
sharedCylinderGeometry,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2253,2258,1,1,1,0,0,0,0,0,0,geometryKey
renderMat,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2259,2265,1,1,1,0,0,0,0,0,13,mat
tintedBrickMaterial,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2266,2270,0,1,0,0,0,0,0,0,1,
texturedRoofMaterial,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2271,2273,0,1,0,0,0,0,0,0,0,
visualCacheHasValue,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2274,2278,0,2,0,0,0,1,0,0,0,
visualCacheOwnsGeometry,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2279,2281,3,0,0,0,0,0,0,0,0,visualCacheHasValue
visualCacheOwnsMaterial,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2282,2284,4,0,0,0,0,0,0,0,0,visualCacheHasValue
visualCacheOwnsTexture,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2285,2285,0,0,0,0,0,0,0,0,1,
disposeDetachedVisual,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2286,2305,3,6,0,0,0,1,0,0,7,visualCacheOwnsGeometry | visualCacheOwnsMaterial | visualCacheOwnsTexture
addSoftHighlight,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2306,2310,1,0,0,0,0,0,0,0,0,sharedBoxGeometry
box,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2311,2315,2,0,0,0,0,0,0,0,1,renderMat | sharedBoxGeometry
stabilizeSurface,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2316,2316,0,1,0,0,0,0,0,0,0,
stableBox,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2317,2317,2,0,0,0,0,0,0,0,0,box | stabilizeSurface
cylinder,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2318,2322,2,0,0,0,0,0,0,0,1,renderMat | sharedCylinderGeometry
addGlow,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2323,2326,0,0,0,0,0,0,0,0,0,
addVoxelOutline,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2327,2336,0,3,0,0,0,0,0,0,2,
premiumBox,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2337,2339,2,0,0,0,0,0,0,0,0,addVoxelOutline | box
premiumCylinder,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2340,2342,2,0,0,0,0,0,0,0,0,addVoxelOutline | cylinder
makeWindow,11-render-materials-player-model.js,"Texturas, materiais, geometria, personagem e avatar 3D",2343,2346,5,0,0,0,0,0,0,0,0,mat | premiumBox
